Date,Open,High,Low,Close,Volume
16/03/2016 16:00:00,2014.24,2032.02,2010.04,2027.22,0
17/03/2016 16:00:00,2026.9,2046.24,2022.16,2040.59,0
18/03/2016 16:00:00,2041.16,2052.36,2041.16,2049.58,0
21/03/2016 16:00:00,2047.88,2053.91,2043.14,2051.6,0
22/03/2016 16:00:00,2048.64,2056.6,2040.57,2049.8,0
23/03/2016 16:00:00,2048.55,2048.55,2034.86,2036.71,0
24/03/2016 16:00:00,2032.48,2036.04,2022.49,2035.94,0
28/03/2016 16:00:00,2037.89,2042.67,2031.96,2037.05,0
29/03/2016 16:00:00,2035.75,2055.91,2028.31,2055.01,0
30/03/2016 16:00:00,2058.27,2072.21,2058.27,2063.95,0
31/03/2016 16:00:00,2063.77,2067.92,2057.46,2059.74,0
01/04/2016 16:00:00,2056.62,2075.07,2043.98,2072.78,0
04/04/2016 16:00:00,2073.19,2074.02,2062.57,2066.13,0
05/04/2016 16:00:00,2062.5,2062.5,2042.56,2045.17,0
06/04/2016 16:00:00,2045.56,2067.33,2043.09,2066.66,0
07/04/2016 16:00:00,2063.01,2063.01,2033.8,2041.91,0
08/04/2016 16:00:00,2045.54,2060.63,2041.69,2047.6,0
11/04/2016 16:00:00,2050.23,2062.93,2041.88,2041.99,0
12/04/2016 16:00:00,2043.72,2065.05,2039.74,2061.72,0
13/04/2016 16:00:00,2065.92,2083.18,2065.92,2082.42,0
14/04/2016 16:00:00,2082.89,2087.84,2078.13,2082.78,0
15/04/2016 16:00:00,2083.1,2083.22,2076.31,2080.73,0
18/04/2016 16:00:00,2078.83,2094.66,2073.65,2094.34,0
19/04/2016 16:00:00,2096.05,2104.05,2091.68,2100.8,0
20/04/2016 16:00:00,2101.52,2111.05,2096.32,2102.4,0
21/04/2016 16:00:00,2102.09,2103.78,2088.52,2091.48,0
22/04/2016 16:00:00,2091.49,2094.32,2081.2,2091.58,0
25/04/2016 16:00:00,2089.37,2089.37,2077.52,2087.79,0
26/04/2016 16:00:00,2089.84,2096.87,2085.8,2091.7,0
27/04/2016 16:00:00,2092.33,2099.89,2082.31,2095.15,0
28/04/2016 16:00:00,2090.93,2099.3,2071.62,2075.81,0
29/04/2016 16:00:00,2071.82,2073.85,2052.28,2065.3,0
02/05/2016 16:00:00,2067.17,2083.42,2066.11,2081.43,0
03/05/2016 16:00:00,2077.18,2077.18,2054.89,2063.37,0
04/05/2016 16:00:00,2060.3,2060.3,2045.55,2051.12,0
05/05/2016 16:00:00,2052.95,2060.23,2045.77,2050.63,0
06/05/2016 16:00:00,2047.77,2057.72,2039.45,2057.14,0
09/05/2016 16:00:00,2057.55,2064.15,2054.31,2058.69,0
10/05/2016 16:00:00,2062.63,2084.87,2062.63,2084.39,0
11/05/2016 16:00:00,2083.29,2083.29,2064.46,2064.46,0
12/05/2016 16:00:00,2067.17,2073.99,2053.13,2064.11,0
13/05/2016 16:00:00,2062.5,2066.79,2043.13,2046.61,0
16/05/2016 16:00:00,2046.53,2071.88,2046.53,2066.66,0
17/05/2016 16:00:00,2065.04,2065.69,2040.82,2047.21,0
18/05/2016 16:00:00,2044.38,2060.61,2034.49,2047.63,0
19/05/2016 16:00:00,2044.21,2044.21,2025.91,2040.04,0
20/05/2016 16:00:00,2041.88,2058.35,2041.88,2052.32,0
23/05/2016 16:00:00,2052.23,2055.58,2047.26,2048.04,0
24/05/2016 16:00:00,2052.65,2079.67,2052.65,2076.06,0
25/05/2016 16:00:00,2078.93,2094.73,2078.93,2090.54,0
26/05/2016 16:00:00,2091.44,2094.3,2087.08,2090.1,0
27/05/2016 16:00:00,2090.06,2099.06,2090.06,2099.06,0
31/05/2016 16:00:00,2100.13,2103.48,2088.66,2096.96,0
01/06/2016 16:00:00,2093.94,2100.97,2085.1,2099.33,0
02/06/2016 16:00:00,2097.71,2105.26,2088.59,2105.26,0
03/06/2016 16:00:00,2104.07,2104.07,2085.36,2099.13,0
06/06/2016 16:00:00,2100.83,2113.36,2100.83,2109.41,0
07/06/2016 16:00:00,2110.18,2119.22,2110.18,2112.13,0
08/06/2016 16:00:00,2112.71,2120.55,2112.71,2119.12,0
09/06/2016 16:00:00,2115.65,2117.64,2107.73,2115.48,0
10/06/2016 16:00:00,2109.57,2109.57,2089.96,2096.07,0
13/06/2016 16:00:00,2091.75,2098.12,2078.46,2079.06,0
14/06/2016 16:00:00,2076.65,2081.3,2064.1,2075.32,0
15/06/2016 16:00:00,2078.62,2085.65,2069.8,2071.5,0
16/06/2016 16:00:00,2066.36,2079.62,2050.37,2077.99,0
17/06/2016 16:00:00,2078.2,2078.2,2062.84,2071.22,0
20/06/2016 16:00:00,2075.58,2100.66,2075.58,2083.25,0
21/06/2016 16:00:00,2085.19,2093.66,2083.02,2088.9,0
22/06/2016 16:00:00,2089.75,2099.71,2084.36,2085.45,0
23/06/2016 16:00:00,2092.8,2113.32,2092.8,2113.32,0
24/06/2016 16:00:00,2103.81,2103.81,2032.57,2037.41,0
27/06/2016 16:00:00,2031.45,2031.45,1991.68,2000.54,0
28/06/2016 16:00:00,2006.67,2036.09,2006.67,2036.09,0
29/06/2016 16:00:00,2042.69,2073.13,2042.69,2070.77,0
30/06/2016 16:00:00,2073.17,2098.94,2070,2098.86,0
01/07/2016 16:00:00,2099.34,2108.71,2097.9,2102.95,0
05/07/2016 16:00:00,2095.05,2095.05,2080.86,2088.55,0
06/07/2016 16:00:00,2084.43,2100.72,2074.02,2099.73,0
07/07/2016 16:00:00,2100.42,2109.08,2089.39,2097.9,0
08/07/2016 16:00:00,2106.97,2131.71,2106.97,2129.9,0
11/07/2016 16:00:00,2131.72,2143.16,2131.72,2137.16,0
12/07/2016 16:00:00,2139.5,2155.4,2139.5,2152.14,0
13/07/2016 16:00:00,2153.81,2156.45,2146.21,2152.43,0
14/07/2016 16:00:00,2157.88,2168.99,2157.88,2163.75,0
15/07/2016 16:00:00,2165.13,2169.05,2155.79,2161.74,0
18/07/2016 16:00:00,2162.04,2168.35,2159.63,2166.89,0
19/07/2016 16:00:00,2163.79,2164.63,2159.01,2163.78,0
20/07/2016 16:00:00,2166.1,2175.63,2164.89,2173.02,0
21/07/2016 16:00:00,2172.91,2174.56,2159.75,2165.17,0
22/07/2016 16:00:00,2166.47,2175.11,2163.24,2175.03,0
25/07/2016 16:00:00,2173.71,2173.71,2161.95,2168.48,0
26/07/2016 16:00:00,2168.97,2173.54,2160.18,2169.18,0
27/07/2016 16:00:00,2169.81,2174.98,2159.07,2166.58,0
28/07/2016 16:00:00,2166.05,2172.85,2159.74,2170.06,0
29/07/2016 16:00:00,2168.83,2177.09,2163.49,2173.6,0
01/08/2016 16:00:00,2173.15,2178.29,2166.21,2170.84,0
02/08/2016 16:00:00,2169.94,2170.2,2147.58,2157.03,0
03/08/2016 16:00:00,2156.81,2163.79,2152.56,2163.79,0
04/08/2016 16:00:00,2163.51,2168.19,2159.07,2164.25,0
05/08/2016 16:00:00,2168.79,2182.87,2168.79,2182.87,0
08/08/2016 16:00:00,2183.76,2185.44,2177.85,2180.89,0
09/08/2016 16:00:00,2182.24,2187.66,2178.61,2181.74,0
10/08/2016 16:00:00,2182.81,2183.41,2172,2175.49,0
11/08/2016 16:00:00,2177.97,2188.45,2177.97,2185.79,0
12/08/2016 16:00:00,2183.74,2186.28,2179.42,2184.05,0
15/08/2016 16:00:00,2186.08,2193.81,2186.08,2190.15,0
16/08/2016 16:00:00,2186.24,2186.24,2178.14,2178.15,0
17/08/2016 16:00:00,2177.84,2183.08,2168.5,2182.22,0
18/08/2016 16:00:00,2181.9,2187.03,2180.46,2187.02,0
19/08/2016 16:00:00,2184.24,2185,2175.13,2183.87,0
22/08/2016 16:00:00,2181.58,2185.15,2175.96,2182.64,0
23/08/2016 16:00:00,2187.81,2193.42,2186.8,2186.9,0
24/08/2016 16:00:00,2185.09,2186.66,2171.25,2175.44,0
25/08/2016 16:00:00,2173.29,2179,2169.74,2172.47,0
26/08/2016 16:00:00,2175.1,2187.85,2160.39,2169.04,0
29/08/2016 16:00:00,2170.19,2183.48,2170.19,2180.38,0
30/08/2016 16:00:00,2179.45,2182.27,2170.41,2176.12,0
31/08/2016 16:00:00,2173.56,2173.79,2161.35,2170.95,0
01/09/2016 16:00:00,2171.33,2173.56,2157.09,2170.86,0
02/09/2016 16:00:00,2177.49,2184.87,2173.59,2179.98,0
06/09/2016 16:00:00,2181.61,2186.57,2175.1,2186.48,0
07/09/2016 16:00:00,2185.17,2187.87,2179.07,2186.16,0
08/09/2016 16:00:00,2182.76,2184.94,2177.49,2181.3,0
09/09/2016 16:00:00,2169.08,2169.08,2127.81,2127.81,0
12/09/2016 16:00:00,2120.86,2163.3,2119.12,2159.04,0
13/09/2016 16:00:00,2150.47,2150.47,2120.27,2127.02,0
14/09/2016 16:00:00,2127.86,2141.33,2119.9,2125.77,0
15/09/2016 16:00:00,2125.36,2151.31,2122.36,2147.26,0
16/09/2016 16:00:00,2146.48,2146.48,2131.2,2139.16,0
19/09/2016 16:00:00,2143.99,2153.61,2135.91,2139.12,0
20/09/2016 16:00:00,2145.94,2150.8,2139.17,2139.76,0
21/09/2016 16:00:00,2144.58,2165.11,2139.57,2163.12,0
22/09/2016 16:00:00,2170.94,2179.99,2170.94,2177.18,0
23/09/2016 16:00:00,2173.29,2173.75,2163.97,2164.69,0
26/09/2016 16:00:00,2158.54,2158.54,2145.04,2146.1,0
27/09/2016 16:00:00,2146.04,2161.13,2141.55,2159.93,0
28/09/2016 16:00:00,2161.85,2172.4,2151.79,2171.37,0
29/09/2016 16:00:00,2168.9,2172.67,2145.2,2151.13,0
30/09/2016 16:00:00,2156.51,2175.3,2156.51,2168.27,0
03/10/2016 16:00:00,2164.33,2164.41,2154.77,2161.2,0
04/10/2016 16:00:00,2163.37,2165.46,2144.01,2150.49,0
05/10/2016 16:00:00,2155.15,2163.95,2155.15,2159.73,0
06/10/2016 16:00:00,2158.22,2162.93,2150.28,2160.77,0
07/10/2016 16:00:00,2164.19,2165.86,2144.85,2153.74,0
10/10/2016 16:00:00,2160.39,2169.6,2160.39,2163.66,0
11/10/2016 16:00:00,2161.35,2161.56,2128.84,2136.73,0
12/10/2016 16:00:00,2137.67,2145.36,2132.77,2139.18,0
13/10/2016 16:00:00,2130.26,2138.19,2114.72,2132.55,0
14/10/2016 16:00:00,2139.68,2149.19,2132.98,2132.98,0
17/10/2016 16:00:00,2132.95,2135.61,2124.43,2126.5,0
18/10/2016 16:00:00,2138.31,2144.38,2135.49,2139.6,0
19/10/2016 16:00:00,2140.81,2148.44,2138.15,2144.29,0
20/10/2016 16:00:00,2142.51,2147.18,2133.44,2141.34,0
21/10/2016 16:00:00,2139.43,2142.63,2130.09,2141.16,0
24/10/2016 16:00:00,2148.5,2154.79,2146.91,2151.33,0
25/10/2016 16:00:00,2149.72,2151.44,2141.93,2143.16,0
26/10/2016 16:00:00,2136.97,2145.73,2131.59,2139.43,0
27/10/2016 16:00:00,2144.06,2147.13,2132.52,2133.04,0
28/10/2016 16:00:00,2132.23,2140.72,2119.36,2126.41,0
31/10/2016 16:00:00,2129.78,2133.25,2125.53,2126.15,0
01/11/2016 16:00:00,2128.68,2131.45,2097.85,2111.72,0
02/11/2016 16:00:00,2109.43,2111.76,2094,2097.94,0
03/11/2016 16:00:00,2098.8,2102.56,2085.23,2088.66,0
04/11/2016 16:00:00,2083.79,2099.07,2083.79,2085.18,0
07/11/2016 16:00:00,2100.59,2132,2100.59,2131.52,0
08/11/2016 16:00:00,2129.92,2146.87,2123.56,2139.56,0
09/11/2016 16:00:00,2131.56,2170.1,2125.35,2163.26,0
10/11/2016 16:00:00,2167.49,2182.3,2151.17,2167.48,0
11/11/2016 16:00:00,2162.71,2165.92,2152.49,2164.45,0
14/11/2016 16:00:00,2165.64,2171.36,2156.08,2164.2,0
15/11/2016 16:00:00,2168.29,2180.84,2166.38,2180.39,0
16/11/2016 16:00:00,2177.53,2179.22,2172.2,2176.94,0
17/11/2016 16:00:00,2178.61,2188.06,2176.65,2187.12,0
18/11/2016 16:00:00,2186.85,2189.89,2180.38,2181.9,0
21/11/2016 16:00:00,2186.43,2198.7,2186.43,2198.18,0
22/11/2016 16:00:00,2201.56,2204.8,2194.51,2202.94,0
23/11/2016 16:00:00,2198.55,2204.72,2194.51,2204.72,0
25/11/2016 16:00:00,2206.27,2213.35,2206.27,2213.35,0
28/11/2016 16:00:00,2210.21,2211.14,2200.36,2201.72,0
29/11/2016 16:00:00,2200.76,2210.46,2198.15,2204.66,0
30/11/2016 16:00:00,2204.97,2214.1,2198.81,2198.81,0
01/12/2016 16:00:00,2200.17,2202.6,2187.44,2191.08,0
02/12/2016 16:00:00,2191.12,2197.95,2188.37,2191.95,0
05/12/2016 16:00:00,2200.65,2209.42,2199.97,2204.71,0
06/12/2016 16:00:00,2207.26,2212.78,2202.21,2212.23,0
07/12/2016 16:00:00,2210.72,2241.63,2208.93,2241.35,0
08/12/2016 16:00:00,2241.13,2251.69,2237.57,2246.19,0
09/12/2016 16:00:00,2249.73,2259.8,2249.23,2259.53,0
12/12/2016 16:00:00,2258.83,2264.03,2252.37,2256.96,0
13/12/2016 16:00:00,2263.32,2277.53,2263.32,2271.72,0
14/12/2016 16:00:00,2268.35,2276.2,2248.44,2253.28,0
15/12/2016 16:00:00,2253.77,2272.12,2253.77,2262.03,0
16/12/2016 16:00:00,2266.81,2268.05,2254.24,2258.07,0
19/12/2016 16:00:00,2259.24,2267.47,2258.21,2262.53,0
20/12/2016 16:00:00,2266.5,2272.56,2266.14,2270.76,0
21/12/2016 16:00:00,2270.54,2271.23,2265.15,2265.18,0
22/12/2016 16:00:00,2262.93,2263.18,2256.08,2260.96,0
23/12/2016 16:00:00,2260.25,2263.79,2258.84,2263.79,0
27/12/2016 16:00:00,2266.23,2273.82,2266.15,2268.88,0
28/12/2016 16:00:00,2270.23,2271.31,2249.11,2249.92,0
29/12/2016 16:00:00,2249.5,2254.51,2244.56,2249.26,0
30/12/2016 16:00:00,2251.61,2253.58,2233.62,2238.83,0
03/01/2017 16:00:00,2251.57,2263.88,2245.13,2257.83,0
04/01/2017 16:00:00,2261.6,2272.82,2261.6,2270.75,0
05/01/2017 16:00:00,2268.18,2271.5,2260.45,2269,0
06/01/2017 16:00:00,2271.14,2282.1,2264.06,2276.98,0
09/01/2017 16:00:00,2273.59,2275.49,2268.9,2268.9,0
10/01/2017 16:00:00,2269.72,2279.27,2265.27,2268.9,0
11/01/2017 16:00:00,2268.6,2275.32,2260.83,2275.32,0
12/01/2017 16:00:00,2271.14,2271.78,2254.25,2270.44,0
13/01/2017 16:00:00,2272.74,2278.68,2271.51,2274.64,0
17/01/2017 16:00:00,2269.14,2272.08,2262.81,2267.89,0
18/01/2017 16:00:00,2269.14,2272.01,2263.35,2271.89,0
19/01/2017 16:00:00,2271.9,2274.33,2258.41,2263.69,0
20/01/2017 16:00:00,2269.96,2276.96,2265.01,2271.31,0
23/01/2017 16:00:00,2267.78,2271.78,2257.02,2265.2,0
24/01/2017 16:00:00,2267.88,2284.63,2266.68,2280.07,0
25/01/2017 16:00:00,2288.88,2299.55,2288.88,2298.37,0
26/01/2017 16:00:00,2298.63,2300.99,2294.08,2296.68,0
27/01/2017 16:00:00,2299.02,2299.02,2291.62,2294.69,0
30/01/2017 16:00:00,2286.01,2286.01,2268.04,2280.9,0
31/01/2017 16:00:00,2274.02,2279.09,2267.21,2278.87,0
01/02/2017 16:00:00,2285.59,2289.14,2272.44,2279.55,0
02/02/2017 16:00:00,2276.69,2283.97,2271.65,2280.85,0
03/02/2017 16:00:00,2288.54,2298.31,2287.88,2297.42,0
06/02/2017 16:00:00,2294.28,2296.18,2288.57,2292.56,0
07/02/2017 16:00:00,2295.87,2299.4,2290.16,2293.08,0
08/02/2017 16:00:00,2289.55,2295.91,2285.38,2294.67,0
09/02/2017 16:00:00,2296.7,2311.08,2296.61,2307.87,0
10/02/2017 16:00:00,2312.27,2319.23,2311.1,2316.1,0
13/02/2017 16:00:00,2321.72,2331.58,2321.42,2328.25,0
14/02/2017 16:00:00,2326.12,2337.58,2322.17,2337.58,0
15/02/2017 16:00:00,2335.58,2351.3,2334.81,2349.25,0
16/02/2017 16:00:00,2349.64,2351.31,2338.87,2347.22,0
17/02/2017 16:00:00,2343.01,2351.16,2339.58,2351.16,0
21/02/2017 16:00:00,2354.91,2366.71,2354.91,2365.38,0
22/02/2017 16:00:00,2361.11,2365.13,2358.34,2362.82,0
23/02/2017 16:00:00,2367.5,2368.26,2355.09,2363.81,0
24/02/2017 16:00:00,2355.73,2367.34,2352.87,2367.34,0
27/02/2017 16:00:00,2365.23,2371.54,2361.87,2369.75,0
28/02/2017 16:00:00,2366.08,2367.79,2358.96,2363.64,0
01/03/2017 16:00:00,2380.13,2400.98,2380.13,2395.96,0
02/03/2017 16:00:00,2394.75,2394.75,2380.17,2381.92,0
03/03/2017 16:00:00,2380.92,2383.89,2375.39,2383.12,0
06/03/2017 16:00:00,2375.23,2378.8,2367.98,2375.31,0
07/03/2017 16:00:00,2370.74,2375.12,2365.51,2368.39,0
08/03/2017 16:00:00,2369.81,2373.09,2361.01,2362.98,0
09/03/2017 16:00:00,2363.49,2369.08,2354.54,2364.87,0
10/03/2017 16:00:00,2372.52,2376.86,2363.04,2372.6,0
13/03/2017 16:00:00,2371.56,2374.42,2368.52,2373.47,0
14/03/2017 16:00:00,2368.55,2368.55,2358.18,2365.45,0
15/03/2017 16:00:00,2370.34,2390.01,2368.94,2385.26,0
16/03/2017 16:00:00,2387.71,2388.1,2377.18,2381.38,0
17/03/2017 16:00:00,2383.71,2385.71,2377.64,2378.25,0
20/03/2017 16:00:00,2378.24,2379.55,2369.66,2373.47,0
21/03/2017 16:00:00,2379.32,2381.93,2341.9,2344.02,0
22/03/2017 16:00:00,2343,2351.81,2336.45,2348.45,0
23/03/2017 16:00:00,2345.97,2358.92,2342.13,2345.96,0
24/03/2017 16:00:00,2350.42,2356.22,2335.74,2343.98,0
27/03/2017 16:00:00,2329.11,2344.9,2322.25,2341.59,0
28/03/2017 16:00:00,2339.79,2363.78,2337.63,2358.57,0
29/03/2017 16:00:00,2356.54,2363.36,2352.94,2361.13,0
30/03/2017 16:00:00,2361.31,2370.42,2358.58,2368.06,0
31/03/2017 16:00:00,2364.82,2370.35,2362.6,2362.72,0
03/04/2017 16:00:00,2362.34,2365.87,2344.73,2358.84,0
04/04/2017 16:00:00,2354.76,2360.53,2350.72,2360.16,0
05/04/2017 16:00:00,2366.59,2378.36,2350.52,2352.95,0
06/04/2017 16:00:00,2353.79,2364.16,2348.9,2357.49,0
07/04/2017 16:00:00,2356.59,2363.76,2350.74,2355.54,0
10/04/2017 16:00:00,2357.16,2366.37,2351.5,2357.16,0
11/04/2017 16:00:00,2353.92,2355.22,2337.25,2353.78,0
12/04/2017 16:00:00,2352.15,2352.72,2341.18,2344.93,0
13/04/2017 16:00:00,2341.98,2348.26,2328.95,2328.95,0
17/04/2017 16:00:00,2332.62,2349.14,2332.51,2349.01,0
18/04/2017 16:00:00,2342.53,2348.35,2334.54,2342.19,0
19/04/2017 16:00:00,2346.79,2352.63,2335.05,2338.17,0
20/04/2017 16:00:00,2342.69,2361.37,2340.91,2355.84,0
21/04/2017 16:00:00,2354.74,2356.18,2344.51,2348.69,0
24/04/2017 16:00:00,2370.33,2376.98,2369.19,2374.15,0
25/04/2017 16:00:00,2381.51,2392.48,2381.15,2388.61,0
26/04/2017 16:00:00,2388.98,2398.16,2386.76,2387.45,0
27/04/2017 16:00:00,2389.7,2392.1,2382.68,2388.77,0
28/04/2017 16:00:00,2393.68,2393.68,2382.36,2384.2,0
01/05/2017 16:00:00,2388.5,2394.49,2384.83,2388.33,0
02/05/2017 16:00:00,2391.05,2392.93,2385.82,2391.17,0
03/05/2017 16:00:00,2386.5,2389.82,2379.75,2388.13,0
04/05/2017 16:00:00,2389.79,2391.43,2380.35,2389.52,0
05/05/2017 16:00:00,2392.37,2399.29,2389.38,2399.29,0
08/05/2017 16:00:00,2399.94,2401.36,2393.92,2399.38,0
09/05/2017 16:00:00,2401.58,2403.87,2392.44,2396.92,0
10/05/2017 16:00:00,2396.79,2399.74,2392.79,2399.63,0
11/05/2017 16:00:00,2394.84,2395.72,2381.74,2394.44,0
12/05/2017 16:00:00,2392.44,2392.44,2387.19,2390.9,0
15/05/2017 16:00:00,2393.98,2404.05,2393.94,2402.32,0
16/05/2017 16:00:00,2404.55,2405.77,2396.05,2400.67,0
17/05/2017 16:00:00,2382.95,2384.87,2356.21,2357.03,0
18/05/2017 16:00:00,2354.69,2375.74,2352.72,2365.72,0
19/05/2017 16:00:00,2371.37,2389.06,2370.43,2381.73,0
22/05/2017 16:00:00,2387.21,2395.46,2386.92,2394.02,0
23/05/2017 16:00:00,2397.04,2400.85,2393.88,2398.42,0
24/05/2017 16:00:00,2401.41,2405.58,2397.99,2404.39,0
25/05/2017 16:00:00,2409.54,2418.71,2408.01,2415.07,0
26/05/2017 16:00:00,2414.5,2416.68,2412.2,2415.82,0
30/05/2017 16:00:00,2411.67,2415.26,2409.43,2412.91,0
31/05/2017 16:00:00,2415.63,2415.99,2403.59,2411.8,0
01/06/2017 16:00:00,2415.65,2430.06,2413.54,2430.06,0
02/06/2017 16:00:00,2431.28,2440.23,2427.71,2439.07,0
05/06/2017 16:00:00,2437.83,2439.55,2434.32,2436.1,0
06/06/2017 16:00:00,2431.92,2436.21,2428.12,2429.33,0
07/06/2017 16:00:00,2432.03,2435.28,2424.75,2433.14,0
08/06/2017 16:00:00,2434.27,2439.27,2427.94,2433.79,0
09/06/2017 16:00:00,2436.39,2446.2,2415.7,2431.77,0
12/06/2017 16:00:00,2425.88,2430.38,2419.97,2429.39,0
13/06/2017 16:00:00,2434.15,2441.49,2431.28,2440.35,0
14/06/2017 16:00:00,2443.75,2443.75,2428.34,2437.92,0
15/06/2017 16:00:00,2424.14,2433.95,2418.53,2432.46,0
16/06/2017 16:00:00,2431.24,2433.15,2422.88,2433.15,0
19/06/2017 16:00:00,2442.55,2453.82,2441.79,2453.46,0
20/06/2017 16:00:00,2450.66,2450.66,2436.6,2437.03,0
21/06/2017 16:00:00,2439.31,2442.23,2430.74,2435.61,0
22/06/2017 16:00:00,2437.4,2441.62,2433.27,2434.5,0
23/06/2017 16:00:00,2434.65,2441.4,2431.11,2438.3,0
26/06/2017 16:00:00,2443.32,2450.42,2437.03,2439.07,0
27/06/2017 16:00:00,2436.34,2440.15,2419.38,2419.38,0
28/06/2017 16:00:00,2428.7,2442.97,2428.02,2440.69,0
29/06/2017 16:00:00,2442.38,2442.73,2405.7,2419.7,0
30/06/2017 16:00:00,2428.51,2432.71,2421.65,2423.41,0
03/07/2017 16:00:00,2431.39,2439.17,2428.69,2429.01,0
05/07/2017 16:00:00,2430.78,2434.9,2422.05,2432.54,0
06/07/2017 16:00:00,2423.44,2424.28,2407.7,2409.75,0
07/07/2017 16:00:00,2413.52,2426.92,2413.52,2425.18,0
10/07/2017 16:00:00,2424.51,2432,2422.27,2427.43,0
11/07/2017 16:00:00,2427.35,2429.3,2412.79,2425.53,0
12/07/2017 16:00:00,2435.75,2445.76,2435.75,2443.25,0
13/07/2017 16:00:00,2444.99,2449.32,2441.69,2447.83,0
14/07/2017 16:00:00,2449.16,2463.54,2446.69,2459.27,0
17/07/2017 16:00:00,2459.5,2462.82,2457.16,2459.14,0
18/07/2017 16:00:00,2455.88,2460.92,2450.34,2460.61,0
19/07/2017 16:00:00,2463.85,2473.83,2463.85,2473.83,0
20/07/2017 16:00:00,2475.56,2477.62,2468.43,2473.45,0
21/07/2017 16:00:00,2467.4,2472.54,2465.06,2472.54,0
24/07/2017 16:00:00,2472.04,2473.1,2466.32,2469.91,0
25/07/2017 16:00:00,2477.88,2481.24,2474.91,2477.13,0
26/07/2017 16:00:00,2479.97,2481.69,2474.94,2477.83,0
27/07/2017 16:00:00,2482.76,2484.04,2459.93,2475.42,0
28/07/2017 16:00:00,2469.12,2473.53,2464.66,2472.1,0
31/07/2017 16:00:00,2475.94,2477.96,2468.53,2470.3,0
01/08/2017 16:00:00,2477.1,2478.51,2471.14,2476.35,0
02/08/2017 16:00:00,2480.38,2480.38,2466.48,2477.57,0
03/08/2017 16:00:00,2476.03,2476.03,2468.85,2472.16,0
04/08/2017 16:00:00,2476.88,2480,2472.08,2476.83,0
07/08/2017 16:00:00,2477.14,2480.95,2475.88,2480.91,0
08/08/2017 16:00:00,2478.35,2490.87,2470.32,2474.92,0
09/08/2017 16:00:00,2465.35,2474.41,2462.08,2474.02,0
10/08/2017 16:00:00,2465.38,2465.38,2437.75,2438.21,0
11/08/2017 16:00:00,2441.04,2448.09,2437.85,2441.32,0
14/08/2017 16:00:00,2454.96,2468.22,2454.96,2465.84,0
